regime,pkg,rep,h,est,se
varmiss,sa,189,2,3.180821064864162,.1008732816864071
varmiss,csdid,190,0,1.951504271362374,.1083815746075974
varmiss,csdid,190,1,2.547782734747151,.1105262812061907
varmiss,csdid,190,2,3.100018068395742,.1085607202891292
varmiss,jwdid,190,0,1.820079473186688,.0717362030880672
varmiss,jwdid,190,1,2.592059205719472,.0815914228179268
varmiss,jwdid,190,2,3.310421096016266,.0803495689278477
varmiss,jwdid_uc,190,0,1.820079473186694,.0830144823931391
varmiss,jwdid_uc,190,1,2.592059205719472,.0912333231624014
varmiss,jwdid_uc,190,2,3.310421096016286,.0894844922825332
varmiss,bjs,190,0,1.82127730286993,.0733327924590679
varmiss,bjs,190,1,2.610889298415714,.0835535678385876
varmiss,bjs,190,2,3.283516596076879,.0820314482563441
varmiss,bjs_wtr,190,0,1.989048115159221,.0758501937121922
varmiss,bjs_wtr,190,1,2.562213908451668,.0848083985669102
varmiss,bjs_wtr,190,2,3.007614583990744,.0854323696536373
varmiss,dcdh,190,0,1.723274418784005,.1038580521836791
varmiss,dcdh,190,1,2.333433310161004,.1415658594003294
varmiss,dcdh,190,2,2.947044384827067,.1335410536450923
varmiss,lpdid,190,0,1.615388538859095,.1078717896823204
varmiss,lpdid,190,1,2.184605567770144,.1591896564877761
varmiss,lpdid,190,2,2.835288323236552,.1445185703147612
varmiss,lpdid_rw,190,0,1.723274484930904,.1089931779408902
varmiss,lpdid_rw,190,1,2.312250324730102,.1611582455141697
varmiss,lpdid_rw,190,2,2.714812890040445,.1500370919001407
varmiss,sa,190,0,1.818305030493338,.0957715460374142
varmiss,sa,190,1,2.611919799669739,.1007964587198053
varmiss,sa,190,2,3.332620570961238,.1062757793195958
varmiss,csdid,191,0,2.053676014181782,.1068663852164803
varmiss,csdid,191,1,2.602377984510361,.1220311127719037
varmiss,csdid,191,2,3.229277278742408,.1170466026258103
varmiss,jwdid,191,0,1.838841525174977,.0701696842339619
varmiss,jwdid,191,1,2.594050504741639,.0861457057810925
varmiss,jwdid,191,2,3.354202156630143,.0875263465892986
varmiss,jwdid_uc,191,0,1.838841525174981,.0823440398190168
varmiss,jwdid_uc,191,1,2.594050504741646,.1010464058143387
varmiss,jwdid_uc,191,2,3.354202156630162,.0966254523218554
varmiss,bjs,191,0,1.82611875134171,.0716426957898445
varmiss,bjs,191,1,2.590975629689638,.0873981173775899
varmiss,bjs,191,2,3.337908529233573,.0886770496103751
varmiss,bjs_wtr,191,0,1.993757258314872,.0739892275396507
varmiss,bjs_wtr,191,1,2.529765118422802,.0887873053150957
varmiss,bjs_wtr,191,2,3.092605533666301,.0929103002613154
varmiss,dcdh,191,0,1.600564852312876,.0969275087508851
varmiss,dcdh,191,1,2.162582764444025,.1405970785951838
varmiss,dcdh,191,2,2.902293570996645,.1430387103697008
varmiss,lpdid,191,0,1.503676186892881,.1012971825227247
varmiss,lpdid,191,1,2.185721923572167,.160709080860756
varmiss,lpdid,191,2,2.884182154289006,.1688186057384419
varmiss,lpdid_rw,191,0,1.600564178061696,.101819049506474
varmiss,lpdid_rw,191,1,2.30127049926763,.1644999975601459
varmiss,lpdid_rw,191,2,2.654035362497956,.1729711094169741
varmiss,sa,191,0,1.836484681513042,.0905845793689283
varmiss,sa,191,1,2.590183967897994,.1085705394825935
varmiss,sa,191,2,3.371042454650402,.1102916803250882
varmiss,csdid,192,0,1.857234478805244,.105059588540734
varmiss,csdid,192,1,2.335652629086058,.1115072695828463
varmiss,csdid,192,2,2.926053222744141,.1143732881996842
varmiss,jwdid,192,0,1.798760765711831,.0729916530422602
varmiss,jwdid,192,1,2.478225947111321,.0851632875872128
varmiss,jwdid,192,2,3.167074021227231,.0849279646279623
varmiss,jwdid_uc,192,0,1.798760765711837,.0818008069784331
varmiss,jwdid_uc,192,1,2.478225947111317,.0966795815513762
varmiss,jwdid_uc,192,2,3.167074021227225,.0931933935552384
varmiss,bjs,192,0,1.797388348226377,.0742704757132232
varmiss,bjs,192,1,2.474847439885707,.0864261599648766
varmiss,bjs,192,2,3.174366317682598,.0857057735337933
varmiss,bjs_wtr,192,0,1.952935335340953,.077297505956977
varmiss,bjs_wtr,192,1,2.425631867072298,.08709852881982
varmiss,bjs_wtr,192,2,2.985694300141859,.0891887149936376
varmiss,dcdh,192,0,1.542437894410619,.0973703161354375
varmiss,dcdh,192,1,2.0497514087341,.1310405133901766
varmiss,dcdh,192,2,2.656646564278102,.1294772394033846
varmiss,lpdid,192,0,1.427746403849124,.0988534471892127
varmiss,lpdid,192,1,1.837322621183234,.1470976669877659
varmiss,lpdid,192,2,2.699971215967734,.1427271391711905
varmiss,lpdid_rw,192,0,1.54243764032669,.1013607937292058
varmiss,lpdid_rw,192,1,2.029965361604775,.1570080015777226
varmiss,lpdid_rw,192,2,2.588674422581146,.1435278003769293
varmiss,sa,192,0,1.793820312014267,.0865221968912812
varmiss,sa,192,1,2.448168504950412,.0989962119954371
varmiss,sa,192,2,3.080352982861066,.1071012809816216
varmiss,csdid,193,0,1.937413882004455,.1043934608911231
varmiss,csdid,193,1,2.505306406485213,.1110041696200961
varmiss,csdid,193,2,2.93786617243821,.1099648646221436
varmiss,jwdid,193,0,1.709558808857239,.0698931812081025
varmiss,jwdid,193,1,2.506980937457593,.0790453164352103
varmiss,jwdid,193,2,3.146704970991554,.0807539266916531
varmiss,jwdid_uc,193,0,1.709558808857247,.0773714878408819
varmiss,jwdid_uc,193,1,2.506980937457587,.0910847999881938
varmiss,jwdid_uc,193,2,3.146704970991543,.0895920682763726
varmiss,bjs,193,0,1.722629304447764,.0713360633517378
varmiss,bjs,193,1,2.493440768535947,.0805928604631698
varmiss,bjs,193,2,3.132618733363415,.0812347078189457
varmiss,bjs_wtr,193,0,1.875803992115834,.0742752657560985
varmiss,bjs_wtr,193,1,2.386518391431309,.0818834954369806
varmiss,bjs_wtr,193,2,2.903275066641072,.0836155005598799
varmiss,dcdh,193,0,1.59737598930298,.0966771566324739
varmiss,dcdh,193,1,2.134409152568581,.1302608446422218
varmiss,dcdh,193,2,2.843604364248556,.1282537353657647
varmiss,lpdid,193,0,1.525498149679394,.0991626636034763
varmiss,lpdid,193,1,1.890843948388897,.1453210788522233
varmiss,lpdid,193,2,2.705938840194225,.1420611088785772
varmiss,lpdid_rw,193,0,1.597376455166085,.0994128247052878
varmiss,lpdid_rw,193,1,2.06985568478138,.1570627455526805
varmiss,lpdid_rw,193,2,2.584819032277471,.1441500012333533
varmiss,sa,193,0,1.685365819095964,.0858822939165368
varmiss,sa,193,1,2.449216426685116,.0980481364241373
varmiss,sa,193,2,3.058541634515366,.1052487753843103
varmiss,csdid,194,0,2.070355918240293,.0993509568358533
varmiss,csdid,194,1,2.491369078681492,.1060480387108535
varmiss,csdid,194,2,3.064359695257845,.109258569479877
varmiss,jwdid,194,0,1.843253009568848,.0683557876999817
varmiss,jwdid,194,1,2.49239286314923,.0773304715694709
varmiss,jwdid,194,2,3.191313714508782,.0788028205830271
varmiss,jwdid_uc,194,0,1.843253009568845,.0760746149132924
varmiss,jwdid_uc,194,1,2.492392863149227,.0880820124955906
varmiss,jwdid_uc,194,2,3.191313714508789,.0872777917329022
varmiss,bjs,194,0,1.846034914164193,.0695153507774917
varmiss,bjs,194,1,2.508134231764416,.0788969730410492
varmiss,bjs,194,2,3.204844458887237,.0795784468450774
varmiss,bjs_wtr,194,0,1.981530591855176,.071760124682246
varmiss,bjs_wtr,194,1,2.433243265926649,.0794362207712225
varmiss,bjs_wtr,194,2,3.006211535801413,.0831471060572176
varmiss,dcdh,194,0,1.746044349962952,.095986092706133
varmiss,dcdh,194,1,2.167614825885627,.1291427885945024
varmiss,dcdh,194,2,2.78225375991874,.1324900294988934
varmiss,lpdid,194,0,1.638042352330247,.0981962226891259
varmiss,lpdid,194,1,1.99268510516645,.1502607454950966
varmiss,lpdid,194,2,2.76280092942937,.1525580326210752
varmiss,lpdid_rw,194,0,1.746044497819924,.0999719728754022
varmiss,lpdid_rw,194,1,2.175202397461503,.1555149808389638
varmiss,lpdid_rw,194,2,2.625949817851368,.1564437894823811
varmiss,sa,194,0,1.824474111301137,.0837367789154946
varmiss,sa,194,1,2.470835868927748,.0962156360564998
varmiss,sa,194,2,3.19733569294401,.101495970406997
varmiss,csdid,195,0,1.955550447660964,.1068340507629876
varmiss,csdid,195,1,2.462249652996991,.1081943727266826
varmiss,csdid,195,2,2.88740978664448,.1124493085138845
varmiss,jwdid,195,0,1.869232137681672,.0702344508399734
varmiss,jwdid,195,1,2.561721425832242,.0769377648967857
varmiss,jwdid,195,2,3.182815234621685,.0786738438493156
varmiss,jwdid_uc,195,0,1.86923213768167,.0764952102878578
varmiss,jwdid_uc,195,1,2.561721425832213,.0864566485769784
varmiss,jwdid_uc,195,2,3.182815234621645,.0891890119573217
varmiss,bjs,195,0,1.858251458786981,.0727479872511617
varmiss,bjs,195,1,2.54652545758654,.0787667777954376
varmiss,bjs,195,2,3.183355054978165,.0794292403356505
varmiss,bjs_wtr,195,0,2.011850304383188,.0768257178276843
varmiss,bjs_wtr,195,1,2.434470575785781,.0786018318030321
varmiss,bjs_wtr,195,2,2.917312362609664,.0819677547812666
varmiss,dcdh,195,0,1.739522226391368,.0985999752074663
varmiss,dcdh,195,1,2.189629062040632,.1349532501710455
varmiss,dcdh,195,2,2.683675883881905,.132041077962625
varmiss,lpdid,195,0,1.6967554853934,.0997821352135602
varmiss,lpdid,195,1,2.006223032773208,.1498008334877251
varmiss,lpdid,195,2,2.53042819309911,.1479165780819942
varmiss,lpdid_rw,195,0,1.739522167925139,.1005441299969245
varmiss,lpdid_rw,195,1,2.007971438115392,.1475193372392157
varmiss,lpdid_rw,195,2,2.436009376935627,.1486532576950385
varmiss,sa,195,0,1.881518594487345,.0814684892503035
varmiss,sa,195,1,2.501499127900129,.0917715294665721
varmiss,sa,195,2,3.039780275585164,.1041500887963855
varmiss,csdid,196,0,1.968586579487909,.1092983977648691
varmiss,csdid,196,1,2.735665536155624,.1141379569194323
varmiss,csdid,196,2,3.209140010611597,.1054144158852254
varmiss,jwdid,196,0,1.737698041001953,.0706329552500699
varmiss,jwdid,196,1,2.659625620810984,.0778249879089481
varmiss,jwdid,196,2,3.255300530141044,.0735842411125371
varmiss,jwdid_uc,196,0,1.737698041001936,.0849778689578922
varmiss,jwdid_uc,196,1,2.659625620810939,.0909718467591618
varmiss,jwdid_uc,196,2,3.255300530141016,.0798988964016851
varmiss,bjs,196,0,1.739685186181305,.072662576085856
varmiss,bjs,196,1,2.669583866503672,.0802363364003623
varmiss,bjs,196,2,3.278784560894564,.0750899023378449
varmiss,bjs_wtr,196,0,1.928165091823757,.0749517777535604
varmiss,bjs_wtr,196,1,2.599653768374992,.080779820503121
varmiss,bjs_wtr,196,2,3.13646059333405,.0776063940773043
varmiss,dcdh,196,0,1.490161839098519,.0978661420850319
varmiss,dcdh,196,1,2.37556230320123,.1350641654110473
varmiss,dcdh,196,2,3.150668757775414,.1238703435979723
varmiss,lpdid,196,0,1.384564090967124,.1019547844141233
varmiss,lpdid,196,1,2.204118619726915,.1536932294308121
varmiss,lpdid,196,2,3.18436651930869,.1413875045018721
varmiss,lpdid_rw,196,0,1.490161540024776,.1046627356489302
varmiss,lpdid_rw,196,1,2.334796010786694,.162212386848115
varmiss,lpdid_rw,196,2,3.075282838319265,.1429013847831535
varmiss,sa,196,0,1.753044710382311,.091440489647352
varmiss,sa,196,1,2.707495384655822,.0997063298314863
varmiss,sa,196,2,3.310843013001644,.0977920358062817
varmiss,csdid,197,0,2.159284150569007,.1001239880084566
varmiss,csdid,197,1,2.584297648799353,.1101729510537888
varmiss,csdid,197,2,3.053807728679017,.1043160983173538
varmiss,jwdid,197,0,1.859230321725201,.0630163549759064
varmiss,jwdid,197,1,2.578134829645293,.0793046547583209
varmiss,jwdid,197,2,3.221959551772783,.0746007701894033
varmiss,jwdid_uc,197,0,1.859230321725197,.073186475532926
varmiss,jwdid_uc,197,1,2.578134829645299,.0910632881295515
varmiss,jwdid_uc,197,2,3.221959551772798,.0810379906838713
varmiss,bjs,197,0,1.865543866691041,.0652673918614134
varmiss,bjs,197,1,2.620858107999084,.081405969012318
varmiss,bjs,197,2,3.21756322947931,.0752291373813065
varmiss,bjs_wtr,197,0,2.021772991408398,.0680551900908575
varmiss,bjs_wtr,197,1,2.563936689286493,.082731396760669
varmiss,bjs_wtr,197,2,3.010221959891624,.0785055873945336
varmiss,dcdh,197,0,1.725692741226058,.0884879464901701
varmiss,dcdh,197,1,2.185449725240227,.1237484988175523
varmiss,dcdh,197,2,2.98215738548762,.1204682965250833
varmiss,lpdid,197,0,1.61896686120775,.0912276114503108
varmiss,lpdid,197,1,2.121757458876635,.1373088372006567
varmiss,lpdid,197,2,3.006139609942929,.1418934693651263
varmiss,lpdid_rw,197,0,1.725692905400144,.0941992881090422
varmiss,lpdid_rw,197,1,2.194002083574775,.1393317433113008
varmiss,lpdid_rw,197,2,2.829388121504709,.1429124742782874
varmiss,sa,197,0,1.870517764072879,.0809489430274532
varmiss,sa,197,1,2.606880671189821,.1009631768491153
varmiss,sa,197,2,3.303026708447656,.1001954142089682
varmiss,csdid,198,0,2.276493183365926,.1070406461752217
varmiss,csdid,198,1,2.698765417010776,.110145236520268
varmiss,csdid,198,2,3.160896541467388,.1070786551245956
varmiss,jwdid,198,0,1.924810359968504,.0691709530350415
varmiss,jwdid,198,1,2.738112902236288,.0791190637206827
varmiss,jwdid,198,2,3.322501973099813,.0772478233085658
varmiss,jwdid_uc,198,0,1.924810359968509,.0818498406254683
varmiss,jwdid_uc,198,1,2.738112902236286,.0895770092050758
varmiss,jwdid_uc,198,2,3.322501973099807,.0852849928387973
varmiss,bjs,198,0,1.904529041830756,.0711254924528538
varmiss,bjs,198,1,2.707566644152394,.0814555341179814
varmiss,bjs,198,2,3.313570977712516,.077895380781045
varmiss,bjs_wtr,198,0,2.102517641482336,.073986370802204
varmiss,bjs_wtr,198,1,2.620510533823108,.0841453876059947
varmiss,bjs_wtr,198,2,3.111425482682534,.081438422792694
varmiss,dcdh,198,0,2.057322721128352,.097006740592951
varmiss,dcdh,198,1,2.583882194079459,.1410220199892897
varmiss,dcdh,198,2,3.284693526923657,.1252551481215167
varmiss,lpdid,198,0,1.933370744081348,.1012469114117863
varmiss,lpdid,198,1,2.503966024476985,.155194643932079
varmiss,lpdid,198,2,3.45823802790031,.1486335593019137
varmiss,lpdid_rw,198,0,2.057322250920306,.1033472389506544
varmiss,lpdid_rw,198,1,2.626328576158566,.1628404767103306
varmiss,lpdid_rw,198,2,3.29051048947393,.1527941673518065
varmiss,sa,198,0,1.99996834440969,.088631933014036
varmiss,sa,198,1,2.80965807513354,.0965871479851017
varmiss,sa,198,2,3.410878399040549,.0985690867973185
varmiss,csdid,199,0,2.080978590012872,.1094612388144778
varmiss,csdid,199,1,2.626035588912772,.1103748034982095
varmiss,csdid,199,2,3.140951279255074,.1056980551160044
varmiss,jwdid,199,0,1.797648332448949,.0705599423155281
varmiss,jwdid,199,1,2.636676787178723,.0792941816746038
varmiss,jwdid,199,2,3.185911426401083,.0767032260886713
varmiss,jwdid_uc,199,0,1.797648332448951,.0820389272115363
varmiss,jwdid_uc,199,1,2.636676787178745,.0924124424437648
varmiss,jwdid_uc,199,2,3.185911426401094,.0833922630052931
varmiss,bjs,199,0,1.792372950012577,.0723805281990822
varmiss,bjs,199,1,2.628971596652264,.0812858578497738
varmiss,bjs,199,2,3.172845953522483,.0773721415859562
varmiss,bjs_wtr,199,0,1.979743111043717,.0775086976964485
varmiss,bjs_wtr,199,1,2.530306098666188,.0826302635873118
varmiss,bjs_wtr,199,2,2.99332482839236,.0802479168339338
varmiss,dcdh,199,0,1.753060013925472,.0960258099684861
varmiss,dcdh,199,1,2.194936117536595,.1263549633115791
varmiss,dcdh,199,2,2.98416456654892,.1283643798725699
varmiss,lpdid,199,0,1.601376192433069,.0980144193913586
varmiss,lpdid,199,1,2.097503648807505,.1481500774497697
varmiss,lpdid,199,2,2.950104225898331,.1529665898083044
varmiss,lpdid_rw,199,0,1.753061130263112,.103042784675171
varmiss,lpdid_rw,199,1,2.256385276247613,.1469130699327849
varmiss,lpdid_rw,199,2,2.804349862272153,.1582888752631445
varmiss,sa,199,0,1.795561405510246,.0900966900785209
varmiss,sa,199,1,2.65293488547283,.0988653486470605
varmiss,sa,199,2,3.205374913760433,.0989775266739607
varmiss,csdid,200,0,2.321887516529119,.1135625299866396
varmiss,csdid,200,1,2.747314571519779,.1130775116460823
varmiss,csdid,200,2,3.061735655983214,.1095745615461152
varmiss,jwdid,200,0,1.907004973052473,.073956819475426
varmiss,jwdid,200,1,2.641357792984708,.0755290328895138
varmiss,jwdid,200,2,3.206520850212103,.077310285454501
varmiss,jwdid_uc,200,0,1.907004973052478,.0889245801125156
varmiss,jwdid_uc,200,1,2.641357792984714,.0879100330243973
varmiss,jwdid_uc,200,2,3.20652085021212,.0840490539531746
varmiss,bjs,200,0,1.929254656432022,.0758807145131224
varmiss,bjs,200,1,2.654157499331632,.077284501135101
varmiss,bjs,200,2,3.203578832333733,.0787421724848291
varmiss,bjs_wtr,200,0,2.177724041412148,.0800229345601859
varmiss,bjs_wtr,200,1,2.576577823150728,.0789041746445169
varmiss,bjs_wtr,200,2,2.966571047683829,.0835939478478888
varmiss,dcdh,200,0,1.835068572659276,.1035369288895204
varmiss,dcdh,200,1,2.311212377725272,.1253160144790528
varmiss,dcdh,200,2,3.038529157946194,.1296877447455391
varmiss,lpdid,200,0,1.673427101005285,.1077403231572407
varmiss,lpdid,200,1,2.119070570683064,.1458935246229603
varmiss,lpdid,200,2,2.959806356466444,.1492955742384129
varmiss,lpdid_rw,200,0,1.835069136831974,.1118076988543331
varmiss,lpdid_rw,200,1,2.30684462721685,.1510649425818598
varmiss,lpdid_rw,200,2,2.850347423075773,.1515497980593174
varmiss,sa,200,0,1.861800847222989,.0988568463872144
varmiss,sa,200,1,2.63861300669507,.0995175546402728
varmiss,sa,200,2,3.251942395433121,.101057733592117
varmiss,csdid,201,0,1.970719446820352,.104422970813953
varmiss,csdid,201,1,2.54251945098056,.1134599978753452
varmiss,csdid,201,2,3.085671337370124,.1124511867425498
varmiss,jwdid,201,0,1.708548995309174,.0694618616257294
varmiss,jwdid,201,1,2.478432244883361,.0751968775940643
varmiss,jwdid,201,2,3.185918816296147,.074986959890512
varmiss,jwdid_uc,201,0,1.708548995309175,.0788858162080259
varmiss,jwdid_uc,201,1,2.47843224488337,.0878654085750301
varmiss,jwdid_uc,201,2,3.185918816296138,.083707983671459
varmiss,bjs,201,0,1.700062024789304,.0715831158191687
varmiss,bjs,201,1,2.492455571622486,.0770575227537068
varmiss,bjs,201,2,3.181073127067066,.0766986893393662
varmiss,bjs_wtr,201,0,1.864528524144248,.0739099869757018
varmiss,bjs_wtr,201,1,2.38761102870194,.0813205655130845
varmiss,bjs_wtr,201,2,2.958545951340056,.0820937150161762
varmiss,dcdh,201,0,1.695865392657324,.0976396731199622
varmiss,dcdh,201,1,2.23139283861497,.1283522336799448
varmiss,dcdh,201,2,2.885456627851174,.1327521320483895
varmiss,lpdid,201,0,1.585144366917672,.0999299963796128
varmiss,lpdid,201,1,2.178768330118368,.1434535342805921
varmiss,lpdid,201,2,2.987591668598737,.147602146563013
varmiss,lpdid_rw,201,0,1.695864700522392,.102323902818828
varmiss,lpdid_rw,201,1,2.292903827457351,.144438898403642
varmiss,lpdid_rw,201,2,2.815831295192674,.1571663888072569
varmiss,sa,201,0,1.731766982039537,.0887375820184958
varmiss,sa,201,1,2.506600166343108,.0960336304708865
varmiss,sa,201,2,3.213274245341935,.1011657233184175
varmiss,csdid,202,0,2.190936657662571,.106184617183384
varmiss,csdid,202,1,2.525098086542282,.1121539927705773
varmiss,csdid,202,2,3.249032002497509,.112194923167369
varmiss,jwdid,202,0,1.909277306200087,.0705505673210446
varmiss,jwdid,202,1,2.518106001971353,.0828268647061996
varmiss,jwdid,202,2,3.316450353476753,.0822981002631291
varmiss,jwdid_uc,202,0,1.909277306200096,.0805716797546043
varmiss,jwdid_uc,202,1,2.518106001971349,.0939489927433497
varmiss,jwdid_uc,202,2,3.31645035347675,.088995798004882
varmiss,bjs,202,0,1.911236820949853,.0723391379642759
varmiss,bjs,202,1,2.518669825601137,.0839840663194302
varmiss,bjs,202,2,3.324792063984205,.0829874518346613
varmiss,bjs_wtr,202,0,2.067784315655445,.0745985816826083
varmiss,bjs_wtr,202,1,2.463600692869022,.084073687614398
varmiss,bjs_wtr,202,2,3.135225653008092,.0873011900659309
varmiss,dcdh,202,0,1.937739038143077,.0978459395942769
varmiss,dcdh,202,1,2.476108722015469,.1261832427518466
varmiss,dcdh,202,2,3.141099714414629,.1324217100550048
varmiss,lpdid,202,0,1.810584663619032,.1006201433120801
varmiss,lpdid,202,1,2.368684790572216,.145610383168538
varmiss,lpdid,202,2,3.062897013913759,.1505898112057046
varmiss,lpdid_rw,202,0,1.937739785895742,.1033657912187947
varmiss,lpdid_rw,202,1,2.50224538261456,.1505749274015263
varmiss,lpdid_rw,202,2,2.95855563752388,.1513263441100617
varmiss,sa,202,0,2.066302871467466,.0880496923036192
varmiss,sa,202,1,2.624944890387421,.1037136086948535
varmiss,sa,202,2,3.479185850551413,.1080715405600504
varmiss,csdid,203,0,2.139500373032351,.1010726520261756
varmiss,csdid,203,1,2.703757887526462,.1134124383587877
varmiss,csdid,203,2,3.181803050978388,.1068090201210519
varmiss,jwdid,203,0,1.931388474731906,.0700933181646985
varmiss,jwdid,203,1,2.75912866937694,.0845578773835049
varmiss,jwdid,203,2,3.394402330473443,.0781378918962469
varmiss,jwdid_uc,203,0,1.931388474731901,.0800473934915818
varmiss,jwdid_uc,203,1,2.759128669376931,.0956731897928401
varmiss,jwdid_uc,203,2,3.394402330473471,.0833155427574623
varmiss,bjs,203,0,1.94342605584327,.0725058063091831
varmiss,bjs,203,1,2.773512445419328,.0858717190693715
varmiss,bjs,203,2,3.389728170375747,.0792145783097432
varmiss,bjs_wtr,203,0,2.143635025963251,.074996651827588
varmiss,bjs_wtr,203,1,2.699363203257235,.0883707089792716
varmiss,bjs_wtr,203,2,3.20468386857101,.084141578722197
varmiss,dcdh,203,0,1.936293693122702,.0967745636146634
varmiss,dcdh,203,1,2.519021273662696,.1479669619720003
varmiss,dcdh,203,2,3.304448728353234,.1324191145864125
varmiss,lpdid,203,0,1.860462792888514,.0998714503027187
varmiss,lpdid,203,1,2.434819565705665,.1617878690230477
varmiss,lpdid,203,2,3.280811190295826,.1473479125155384
varmiss,lpdid_rw,203,0,1.9362935306333,.100952204543721
varmiss,lpdid_rw,203,1,2.516080070836842,.1658409731691911
varmiss,lpdid_rw,203,2,3.173503239418705,.1532878601211381
varmiss,sa,203,0,1.938556356041015,.0893136688111933
varmiss,sa,203,1,2.795771865925369,.1019720229817063
varmiss,sa,203,2,3.423811011729648,.0983236037751314
varmiss,csdid,204,0,1.983421228889998,.1039627810671655
varmiss,csdid,204,1,2.644515760330586,.1120804710857573
varmiss,csdid,204,2,3.090366832556771,.110763045019307
varmiss,jwdid,204,0,1.822991934200123,.0723217117576101
varmiss,jwdid,204,1,2.706687427666661,.081246033481063
varmiss,jwdid,204,2,3.239132299922013,.080442020349529
varmiss,jwdid_uc,204,0,1.822991934200119,.0855622854574754
varmiss,jwdid_uc,204,1,2.706687427666659,.0951470129185913
varmiss,jwdid_uc,204,2,3.239132299921988,.087621050854034
varmiss,bjs,204,0,1.817322609674875,.0742662911004094
varmiss,bjs,204,1,2.706503081115443,.0833980966364107
varmiss,bjs,204,2,3.246781703237502,.0816297201988284
varmiss,bjs_wtr,204,0,1.985301401264451,.0766085615661535
varmiss,bjs_wtr,204,1,2.604700883683108,.0853397743491655
varmiss,bjs_wtr,204,2,3.029019668803812,.0859766788679645
varmiss,dcdh,204,0,1.625893368880818,.0975409889834878
varmiss,dcdh,204,1,2.292066038726318,.1286440802070113
varmiss,dcdh,204,2,2.828505220099043,.138172720571706
varmiss,lpdid,204,0,1.522251791633573,.1016909421919848
varmiss,lpdid,204,1,2.183915573497492,.1478925753947975
varmiss,lpdid,204,2,2.84938200680301,.1533580053574879
varmiss,lpdid_rw,204,0,1.625893049368757,.1030944448956946
varmiss,lpdid_rw,204,1,2.308106641661262,.1496790701597975
varmiss,lpdid_rw,204,2,2.747145394878432,.1568601990423794
varmiss,sa,204,0,1.78930697978395,.089861379024193
varmiss,sa,204,1,2.674454216472361,.0972100858990078
varmiss,sa,204,2,3.168927914427696,.1021641652700374
varmiss,csdid,205,0,2.245097402485838,.1029801248250834
varmiss,csdid,205,1,2.510557715353065,.1127411343915075
varmiss,csdid,205,2,3.142913011097681,.1013663019994953
varmiss,jwdid,205,0,1.934646611694909,.0697302201460493
varmiss,jwdid,205,1,2.550500564290803,.0798378561800249
varmiss,jwdid,205,2,3.327013795187182,.0752264940887759
varmiss,jwdid_uc,205,0,1.934646611694903,.0785899147922374
varmiss,jwdid_uc,205,1,2.550500564290774,.0910420055179052
varmiss,jwdid_uc,205,2,3.327013795187164,.0828057368401346
varmiss,bjs,205,0,1.914812674800487,.072174904604393
varmiss,bjs,205,1,2.554830285160278,.0819815575278611
varmiss,bjs,205,2,3.32689174033294,.0775109041676519
varmiss,bjs_wtr,205,0,2.086329552461393,.0740839143626243
varmiss,bjs_wtr,205,1,2.500246939576755,.0821520834482591
varmiss,bjs_wtr,205,2,3.093313305682386,.0800599893508369
varmiss,dcdh,205,0,1.768099441053999,.0946905594930816
varmiss,dcdh,205,1,2.300936142350584,.1351192607969351
varmiss,dcdh,205,2,2.786488684398199,.1207430056655487
varmiss,lpdid,205,0,1.7109243296217,.0978935954677136
varmiss,lpdid,205,1,2.127744284772619,.1526228883998117
varmiss,lpdid,205,2,2.785250405783453,.1422589103318831
varmiss,lpdid_rw,205,0,1.768099117624288,.098238838437464
varmiss,lpdid_rw,205,1,2.243472111016152,.1556464092864296
varmiss,lpdid_rw,205,2,2.622748066708518,.1452753166224045
varmiss,sa,205,0,1.945012439778953,.0864752879277182
varmiss,sa,205,1,2.574264844033118,.0993967355010907
varmiss,sa,205,2,3.363691394214002,.097190330938492
varmiss,csdid,206,0,1.979942943508227,.0989112660615109
varmiss,csdid,206,1,2.423734592245796,.1093243838504215
varmiss,csdid,206,2,2.964993012089318,.1139018942505735
varmiss,jwdid,206,0,1.872336057760094,.0670532702244731
varmiss,jwdid,206,1,2.530768757754235,.0801581179040509
varmiss,jwdid,206,2,3.287291418476684,.0776069133718383
varmiss,jwdid_uc,206,0,1.872336057760087,.0784236629549854
varmiss,jwdid_uc,206,1,2.53076875775422,.0935163296954756
varmiss,jwdid_uc,206,2,3.28729141847668,.0878215042420439
varmiss,bjs,206,0,1.856029214617593,.0683960215103688
varmiss,bjs,206,1,2.510159049706999,.0820983170771538
varmiss,bjs,206,2,3.299023557789042,.0788887473619389
varmiss,bjs_wtr,206,0,2.017178961183163,.0712065561527042
varmiss,bjs_wtr,206,1,2.482042650560288,.0834697440213201
varmiss,bjs_wtr,206,2,3.033033351464837,.0836406969088977
varmiss,dcdh,206,0,1.768891340590091,.0904792440259139
varmiss,dcdh,206,1,2.167158112849072,.1238400421552914
varmiss,dcdh,206,2,3.017066993656285,.1293050153900925
varmiss,lpdid,206,0,1.664666055550816,.0943132239803613
varmiss,lpdid,206,1,2.035431629744957,.139417414226862
varmiss,lpdid,206,2,2.989178530223708,.1500475122466987
varmiss,lpdid_rw,206,0,1.768890782790401,.0955859131839703
varmiss,lpdid_rw,206,1,2.123903189799432,.1439674038572913
varmiss,lpdid_rw,206,2,2.867245199829951,.1529515533268725
varmiss,sa,206,0,1.897046363011019,.0867225467459816
varmiss,sa,206,1,2.56985851683004,.0989342609982373
