head,4,reg,if_assembly,.041
head,4,reg,cache_post,.001
head,4,reg,cluster,0
head,4,reg,bootstrap,0
head,4,reg,aggregation,0
head,4,reg,unprofiled,.4659999999999996
head,4,ipw,total,1.456
head,4,ipw,setup,.1310000000000001
head,4,ipw,cell_extract,0
head,4,ipw,model_fit,.8150000000000006
head,4,ipw,if_assembly,.038
head,4,ipw,cache_post,.002
head,4,ipw,cluster,0
head,4,ipw,bootstrap,0
head,4,ipw,aggregation,0
head,4,ipw,unprofiled,.4699999999999992
head,4,dr,total,1.789
head,4,dr,setup,.1220000000000001
head,4,dr,cell_extract,0
head,4,dr,model_fit,1.154000000000001
head,4,dr,if_assembly,.035
head,4,dr,cache_post,.002
head,4,dr,cluster,0
head,4,dr,bootstrap,0
head,4,dr,aggregation,0
head,4,dr,unprofiled,.4759999999999989
head,4,dr_rc,total,3.43
head,4,dr_rc,setup,.2340000000000002
head,4,dr_rc,cell_extract,.034
head,4,dr_rc,model_fit,2.405
head,4,dr_rc,if_assembly,.1710000000000001
head,4,dr_rc,cache_post,0
head,4,dr_rc,cluster,0
head,4,dr_rc,bootstrap,0
head,4,dr_rc,aggregation,0
head,4,dr_rc,unprofiled,.5860000000000003
base,5,reg,total,.9429999999999999
base,5,reg,setup,.1270000000000001
base,5,reg,cell_extract,0
base,5,reg,model_fit,.3160000000000002
base,5,reg,if_assembly,.048
base,5,reg,cache_post,.002
base,5,reg,cluster,0
base,5,reg,bootstrap,0
base,5,reg,aggregation,0
base,5,reg,unprofiled,.4499999999999996
base,5,ipw,total,1.452
base,5,ipw,setup,.1200000000000001
base,5,ipw,cell_extract,0
base,5,ipw,model_fit,.8290000000000006
base,5,ipw,if_assembly,.036
base,5,ipw,cache_post,.002
base,5,ipw,cluster,0
base,5,ipw,bootstrap,0
base,5,ipw,aggregation,0
base,5,ipw,unprofiled,.4649999999999992
base,5,dr,total,1.785
base,5,dr,setup,.1280000000000001
base,5,dr,cell_extract,0
base,5,dr,model_fit,1.127000000000001
base,5,dr,if_assembly,.039
base,5,dr,cache_post,.002
base,5,dr,cluster,0
base,5,dr,bootstrap,0
base,5,dr,aggregation,0
base,5,dr,unprofiled,.488999999999999
base,5,dr_rc,total,3.53
base,5,dr_rc,setup,.2380000000000002
base,5,dr_rc,cell_extract,.0980000000000001
base,5,dr_rc,model_fit,2.427
base,5,dr_rc,if_assembly,.1910000000000001
base,5,dr_rc,cache_post,.001
base,5,dr_rc,cluster,0
base,5,dr_rc,bootstrap,0
base,5,dr_rc,aggregation,0
base,5,dr_rc,unprofiled,.5749999999999988
s2,5,reg,total,.9429999999999999
s2,5,reg,setup,.1230000000000001
s2,5,reg,cell_extract,0
s2,5,reg,model_fit,.3260000000000002
s2,5,reg,if_assembly,.035
s2,5,reg,cache_post,0
s2,5,reg,cluster,0
s2,5,reg,bootstrap,0
s2,5,reg,aggregation,0
s2,5,reg,unprofiled,.4589999999999996
s2,5,ipw,total,1.45
s2,5,ipw,setup,.1240000000000001
s2,5,ipw,cell_extract,0
s2,5,ipw,model_fit,.8010000000000006
s2,5,ipw,if_assembly,.056
s2,5,ipw,cache_post,.005
s2,5,ipw,cluster,0
s2,5,ipw,bootstrap,0
s2,5,ipw,aggregation,0
s2,5,ipw,unprofiled,.4639999999999992
s2,5,dr,total,1.778
s2,5,dr,setup,.1180000000000001
s2,5,dr,cell_extract,0
s2,5,dr,model_fit,1.149
s2,5,dr,if_assembly,.037
s2,5,dr,cache_post,.004
s2,5,dr,cluster,0
s2,5,dr,bootstrap,0
s2,5,dr,aggregation,0
s2,5,dr,unprofiled,.47
s2,5,dr_rc,total,3.443
s2,5,dr_rc,setup,.2360000000000002
s2,5,dr_rc,cell_extract,.034
s2,5,dr_rc,model_fit,2.423
s2,5,dr_rc,if_assembly,.1710000000000001
s2,5,dr_rc,cache_post,.003
s2,5,dr_rc,cluster,0
s2,5,dr_rc,bootstrap,0
s2,5,dr_rc,aggregation,0
s2,5,dr_rc,unprofiled,.5759999999999992
head,5,reg,total,.9390000000000001
head,5,reg,setup,.1230000000000001
head,5,reg,cell_extract,0
head,5,reg,model_fit,.3200000000000002
head,5,reg,if_assembly,.036
head,5,reg,cache_post,.001
head,5,reg,cluster,0
head,5,reg,bootstrap,0
head,5,reg,aggregation,0
head,5,reg,unprofiled,.4589999999999997
head,5,ipw,total,1.452
head,5,ipw,setup,.1320000000000001
head,5,ipw,cell_extract,0
head,5,ipw,model_fit,.8160000000000006
head,5,ipw,if_assembly,.045
head,5,ipw,cache_post,0
head,5,ipw,cluster,0
head,5,ipw,bootstrap,0
head,5,ipw,aggregation,0
head,5,ipw,unprofiled,.4589999999999992
head,5,dr,total,1.778
head,5,dr,setup,.1260000000000001
head,5,dr,cell_extract,0
head,5,dr,model_fit,1.153
head,5,dr,if_assembly,.042
head,5,dr,cache_post,.002
head,5,dr,cluster,0
head,5,dr,bootstrap,0
head,5,dr,aggregation,0
head,5,dr,unprofiled,.454999999999999
head,5,dr_rc,total,3.444
head,5,dr_rc,setup,.2370000000000001
head,5,dr_rc,cell_extract,.031
head,5,dr_rc,model_fit,2.415
head,5,dr_rc,if_assembly,.1680000000000001
head,5,dr_rc,cache_post,.002
head,5,dr_rc,cluster,0
head,5,dr_rc,bootstrap,0
head,5,dr_rc,aggregation,0
head,5,dr_rc,unprofiled,.5909999999999989
base,6,reg,total,.9379999999999999
base,6,reg,setup,.1230000000000001
base,6,reg,cell_extract,0
base,6,reg,model_fit,.3290000000000002
base,6,reg,if_assembly,.043
base,6,reg,cache_post,.001
base,6,reg,cluster,0
base,6,reg,bootstrap,0
base,6,reg,aggregation,0
base,6,reg,unprofiled,.4419999999999997
base,6,ipw,total,1.458
base,6,ipw,setup,.1210000000000001
base,6,ipw,cell_extract,0
base,6,ipw,model_fit,.8290000000000006
base,6,ipw,if_assembly,.037
base,6,ipw,cache_post,.002
base,6,ipw,cluster,0
base,6,ipw,bootstrap,0
base,6,ipw,aggregation,0
base,6,ipw,unprofiled,.4689999999999992
base,6,dr,total,1.778
base,6,dr,setup,.1210000000000001
base,6,dr,cell_extract,0
base,6,dr,model_fit,1.13
base,6,dr,if_assembly,.059
base,6,dr,cache_post,.002
base,6,dr,cluster,0
base,6,dr,bootstrap,0
base,6,dr,aggregation,0
base,6,dr,unprofiled,.466
base,6,dr_rc,total,3.567
base,6,dr_rc,setup,.2370000000000001
base,6,dr_rc,cell_extract,.0970000000000001
base,6,dr_rc,model_fit,2.471000000000001
base,6,dr_rc,if_assembly,.1800000000000001
base,6,dr_rc,cache_post,.004
base,6,dr_rc,cluster,0
base,6,dr_rc,bootstrap,0
base,6,dr_rc,aggregation,0
base,6,dr_rc,unprofiled,.577999999999999
head,6,reg,total,.9399999999999999
head,6,reg,setup,.1290000000000001
head,6,reg,cell_extract,0
head,6,reg,model_fit,.3250000000000002
head,6,reg,if_assembly,.042
head,6,reg,cache_post,0
head,6,reg,cluster,0
head,6,reg,bootstrap,0
head,6,reg,aggregation,0
head,6,reg,unprofiled,.4439999999999997
head,6,ipw,total,1.469
head,6,ipw,setup,.1290000000000001
head,6,ipw,cell_extract,0
head,6,ipw,model_fit,.8270000000000006
head,6,ipw,if_assembly,.044
head,6,ipw,cache_post,.003
head,6,ipw,cluster,0
head,6,ipw,bootstrap,0
head,6,ipw,aggregation,0
head,6,ipw,unprofiled,.4659999999999991
head,6,dr,total,1.781
head,6,dr,setup,.1290000000000001
head,6,dr,cell_extract,0
head,6,dr,model_fit,1.130000000000001
head,6,dr,if_assembly,.041
head,6,dr,cache_post,.001
head,6,dr,cluster,0
head,6,dr,bootstrap,0
head,6,dr,aggregation,0
head,6,dr,unprofiled,.4799999999999989
head,6,dr_rc,total,3.431
head,6,dr_rc,setup,.2430000000000001
head,6,dr_rc,cell_extract,.031
head,6,dr_rc,model_fit,2.414000000000001
head,6,dr_rc,if_assembly,.1630000000000001
head,6,dr_rc,cache_post,.005
head,6,dr_rc,cluster,0
head,6,dr_rc,bootstrap,0
head,6,dr_rc,aggregation,0
head,6,dr_rc,unprofiled,.5749999999999988
s2,6,reg,total,.9429999999999999
s2,6,reg,setup,.1220000000000001
s2,6,reg,cell_extract,0
s2,6,reg,model_fit,.3220000000000002
s2,6,reg,if_assembly,.038
s2,6,reg,cache_post,0
s2,6,reg,cluster,0
s2,6,reg,bootstrap,0
s2,6,reg,aggregation,0
s2,6,reg,unprofiled,.4609999999999996
s2,6,ipw,total,1.451
s2,6,ipw,setup,.1150000000000001
s2,6,ipw,cell_extract,0
s2,6,ipw,model_fit,.8050000000000006
s2,6,ipw,if_assembly,.051
s2,6,ipw,cache_post,.001
s2,6,ipw,cluster,0
s2,6,ipw,bootstrap,0
s2,6,ipw,aggregation,0
s2,6,ipw,unprofiled,.4789999999999993
s2,6,dr,total,1.783
s2,6,dr,setup,.1260000000000001
s2,6,dr,cell_extract,0
s2,6,dr,model_fit,1.133
s2,6,dr,if_assembly,.045
s2,6,dr,cache_post,.001
s2,6,dr,cluster,0
s2,6,dr,bootstrap,0
